Latitude,Longitude
51.5142132,-0.1366475
51.5144846,-0.136775
51.5144501,-0.1370859
51.511096,-0.087252
51.511191,-0.087829
51.5112841,-0.0882515
51.511348,-0.088611
51.511328,-0.088512
51.511572,-0.089838
51.512573,-0.090096
51.5108718,-0.0871854
51.5105566,-0.0867273
51.509736,-0.086853
51.511112,-0.089648
51.509227,-0.087025
51.5090781,-0.0870511
51.5153077,-0.1176724
51.5161904,-0.1134097
51.491796,-0.087133
51.491734,-0.087267
51.512594,-0.114881
51.512391,-0.115414
51.5125635,-0.0836537
51.5143263,-0.1258127
51.502446,-0.0924833
51.5115453,-0.1285882
51.5087144,-0.1334104
51.486641,-0.0929078
51.49401,-0.091573
51.5060579,-0.0822906
51.5060625,-0.08232
51.5060095,-0.0820267
51.508774,-0.0967962
51.50078,-0.117308
51.5050657,-0.0845356
51.51014,-0.082228
51.510211,-0.082476
51.510343,-0.082455
51.5094558,-0.0845062
51.510093,-0.085574
51.491897,-0.099543
51.5094625,-0.0841844
51.5163635,-0.1444782
51.514958,-0.125142
51.514796,-0.124808
51.498272,-0.1046422
51.4985819,-0.1053292
51.4977315,-0.1038595
51.4984417,-0.1048767
51.514314,-0.0993426
51.513147,-0.0992559
51.5131661,-0.0994135
51.5132501,-0.0997741
51.513199,-0.0995733
51.513509,-0.100286
51.5137811,-0.1008
51.5136512,-0.10121
51.5136928,-0.1015894
51.5137364,-0.1018968
51.513466,-0.100932
51.5138644,-0.1010988
51.514251,-0.102233
51.4953813,-0.0836413
51.5127497,-0.1034726
51.5130301,-0.1012249
51.5129032,-0.1012785
51.5128298,-0.1013161
51.5136496,-0.1043955
51.5142599,-0.1034279
51.494877,-0.084571
51.494933,-0.084513
51.496291,-0.082467
51.511225,-0.118207
51.5111823,-0.1181733
51.5106213,-0.1168157
51.5112453,-0.1181384
51.5103781,-0.1177473
51.5127901,-0.1248257
51.5112131,-0.1180203
51.4965816,-0.0808145
51.5129143,-0.1094246
51.5125504,-0.1106326
51.5152835,-0.121581
51.5153752,-0.1214648
51.5145562,-0.1094624
51.5147056,-0.1092953
51.5151316,-0.1097296
51.5147486,-0.1085095
51.495751,-0.125662
51.5126389,-0.1082695
51.513202,-0.1080434
51.5128843,-0.1081272
51.5132073,-0.1014052
51.5132374,-0.1015071
51.5132975,-0.101704
51.5133275,-0.1018443
51.5133442,-0.1020465
51.513174,-0.1013169
51.5147339,-0.1372765
51.5147313,-0.1370037
51.514765,-0.1360236
51.5143591,-0.1365763
51.5143372,-0.1366686
51.5140792,-0.1354989
51.5146216,-0.1356355
51.5143707,-0.1357076
51.5141769,-0.1362716
51.5145075,-0.13579
51.5147596,-0.1352145
51.5156628,-0.1364965
51.514984,-0.1224126
51.5043385,-0.0821496
51.5036907,-0.1019014
51.5039916,-0.1011392
51.5164669,-0.1399825
51.5137032,-0.0858011
51.5128984,-0.0840488
51.5126831,-0.0827842
51.494134,-0.099223
51.5145359,-0.1383945
51.5146,-0.1380818
51.5143526,-0.1392938
51.5142687,-0.1406904
51.5145302,-0.1414919
51.5145799,-0.1405708
51.5143154,-0.1394202
51.5147081,-0.1408101
51.515388,-0.137696
51.5152719,-0.141099
51.5142905,-0.1395266
51.5153613,-0.1376799
51.514629,-0.1380087
51.5152088,-0.1413609
51.5142658,-0.1396564
51.5144949,-0.1388348
51.5150124,-0.1375163
51.5041666,-0.1313127
51.4956686,-0.1023189
51.5162648,-0.0904216
51.5117506,-0.1285566
51.4994728,-0.0867589
51.4915989,-0.1395768
51.490632,-0.097002
51.4907114,-0.0971265
51.490546,-0.096948
51.490528,-0.097289
51.5027821,-0.141025
51.5058489,-0.1420095
51.515853,-0.132801
51.514738,-0.122162
51.5112465,-0.1068391
51.5109707,-0.12567
51.5107087,-0.1241523
51.5110776,-0.1256359
51.5108312,-0.1247818
51.5110343,-0.124524
51.5110054,-0.1264028
51.5109607,-0.1267386
51.511025,-0.1260873
51.5109922,-0.1265669
51.5110388,-0.1259712
51.5107795,-0.1240088
51.5021076,-0.1103662
51.503813,-0.111935
51.513146,-0.117395
51.514654,-0.118675
51.515647,-0.119389
51.515893,-0.119652
51.515736,-0.119544
51.5154169,-0.1204976
51.5160445,-0.1235875
51.5079,-0.125377
51.517138,-0.1200297
51.507763,-0.123123
51.512501,-0.121362
51.507744,-0.123101
51.5170429,-0.0984949
51.5006193,-0.0945159
51.4993112,-0.0862959
51.486088,-0.124631
51.4882685,-0.1356287
51.4984545,-0.0858923
51.5008135,-0.0898251
51.4874938,-0.0891855
51.4905696,-0.0967052
51.4950715,-0.0859437
51.5021582,-0.0837935
51.5074778,-0.0964056
51.5160656,-0.0821208
51.5119412,-0.1207367
51.5156623,-0.1322115
51.5124806,-0.1331689
51.497843,-0.081639
51.4990306,-0.0855933
51.4914523,-0.0901289
51.4956538,-0.0869823
51.4903875,-0.0823848
51.513517,-0.123461
51.5134399,-0.1233061
51.513297,-0.12297
51.5134052,-0.1227833
51.513472,-0.122713
51.51355,-0.123368
51.51373,-0.124387
51.500205,-0.089018
51.500217,-0.087673
51.5014633,-0.1106665
51.4907978,-0.1394958
51.4890531,-0.1340782
51.4908771,-0.1396096
51.497727,-0.081062
51.5139117,-0.0928172
51.5003476,-0.0844458
51.5007309,-0.0915628
51.5008227,-0.0916298
51.500282,-0.091304
51.499603,-0.09099
51.514432,-0.1242803
51.50294,-0.088048
51.5060071,-0.092713
51.5009011,-0.0834731
51.5094277,-0.1243604
51.5116518,-0.1247158
51.507604,-0.123203
51.5076753,-0.124379
51.5078253,-0.1242901
51.507844,-0.123661
51.5071995,-0.1061898
51.5067373,-0.1032898
51.5020831,-0.0879541
51.5163448,-0.1396512
51.5163859,-0.1396809
51.5107506,-0.144067
51.5102122,-0.145634
51.511854,-0.1428092
51.5099357,-0.1388102
51.5119098,-0.137033
51.505736,-0.0997941
51.5054388,-0.1056789
51.5158929,-0.0930433
51.5115787,-0.092912
51.5169577,-0.0938057
51.4956636,-0.0970318
51.4943515,-0.0929258
51.5144632,-0.087655
51.5137504,-0.1033849
51.5161104,-0.1285895
51.5134702,-0.1025618
51.5133886,-0.1028755
51.5035669,-0.1033052
51.5035143,-0.1018272
51.5102531,-0.1217127
51.5102469,-0.1217266
51.5100759,-0.122163
51.4989718,-0.1122399
51.4948774,-0.1179369
51.4920654,-0.1321804
51.4958631,-0.1355099
51.4959517,-0.1354156
51.4921477,-0.1382988
51.509429,-0.084138
51.511536,-0.13452
51.5092478,-0.0847281
51.5020945,-0.0878944
51.5154351,-0.0988025
51.5006254,-0.1019289
51.4989557,-0.1001908
51.503609,-0.0990639
51.5036694,-0.0984831
51.4911214,-0.0971253
51.4967408,-0.1388126
51.51134,-0.1321679
51.4979978,-0.1438244
51.5070786,-0.1459304
51.497981,-0.143699
51.5022099,-0.085019
51.5022999,-0.0857384
51.5021379,-0.083728
51.500396,-0.0849794
51.502112,-0.0840226
51.5007452,-0.1126786
51.5033193,-0.1044972
51.5004352,-0.113749
51.5005766,-0.1130502
51.5007214,-0.1127447
51.5004988,-0.1136084
51.5013242,-0.1069437
51.5035003,-0.1044692
51.5048013,-0.0831485
51.5119518,-0.0975171
51.5002488,-0.0879889
51.5023937,-0.0828657
51.5022187,-0.0873796
51.5022848,-0.0869474
51.5011102,-0.087392
51.4995906,-0.0873842
51.5022002,-0.0871712
51.5018732,-0.0843569
51.5005628,-0.0873824
51.5023563,-0.0864429
51.510373,-0.082903
51.510748,-0.084125
51.5107882,-0.0847927
51.510755,-0.084697
51.510804,-0.0855511
51.4921838,-0.1015529
51.5149459,-0.1128579
51.5065038,-0.1232743
51.5149176,-0.1162169
51.5134227,-0.1167125
51.5117487,-0.1197232
51.5143539,-0.1184678
51.5066732,-0.1318074
51.5076751,-0.1310085
51.5074052,-0.1346541
51.5080025,-0.1259603
51.5084482,-0.1318871
51.5090757,-0.1297453
51.5096898,-0.1314697
51.5098044,-0.1311357
51.5097835,-0.1311221
51.4967918,-0.0811059
51.5010055,-0.0990676
51.5137437,-0.1354451
51.5147078,-0.1374646
51.5144736,-0.1414364
51.5013194,-0.088976
51.495727,-0.0999471
51.4957521,-0.1009225
51.4990034,-0.0938358
51.5017814,-0.0887317
51.4990001,-0.092315
51.5100248,-0.143456
51.501147,-0.091958
51.5014409,-0.0922553
51.5013474,-0.0921588
51.5016713,-0.0925695
51.5017845,-0.0926913
51.502052,-0.092354
51.502292,-0.092403
51.511982,-0.088908
51.51201,-0.08915
51.512078,-0.0888608
51.513108,-0.088451
51.5131003,-0.0889797
51.506757,-0.092889
51.506621,-0.092873
51.505355,-0.092487
51.5046041,-0.091752
51.504383,-0.088775
51.4964323,-0.1016196
51.5157896,-0.1052608
51.5137636,-0.107864
51.5159214,-0.1117517
51.5119551,-0.1130868
51.5095708,-0.1189325
51.49487,-0.130571
51.4958161,-0.1275409
51.4939681,-0.1368479
51.4961158,-0.1408068
51.4960536,-0.1276245
51.516811,-0.1269894
51.4882677,-0.1292545
51.4932221,-0.1441729
51.4923183,-0.1413613
51.4935185,-0.1399556
51.4899447,-0.1328188
51.5057988,-0.1365647
51.4853792,-0.1421749
51.488111,-0.1405968
51.4898346,-0.1420411
51.4981579,-0.1319441
51.5119941,-0.0975275
51.4980973,-0.1321781
51.5162014,-0.1407252
51.4955916,-0.129055
51.5164555,-0.1401021
51.4918448,-0.1323255
51.5161333,-0.1403098
51.4968083,-0.1292582
51.5164883,-0.1398399
51.493349,-0.139918
51.4979723,-0.1321849
51.5160774,-0.1418814
51.4849179,-0.138124
51.5171342,-0.0866949
51.517105,-0.115413
51.4986824,-0.1039231
51.496306,-0.105924
51.5053174,-0.1121933
51.502884,-0.111527
51.5027668,-0.1114073
51.49867,-0.081188
51.4996946,-0.0819466
51.4992315,-0.0812984
51.5114461,-0.1272968
51.511989,-0.129189
51.5137477,-0.1265702
51.5059967,-0.0877505
51.5131332,-0.0886347
51.50933,-0.0870615
51.5165505,-0.1365983
51.5032813,-0.1008491
51.4979235,-0.0985062
51.4974511,-0.0810574
51.4974045,-0.0831484
51.4855439,-0.1269195
51.50174,-0.095017
51.501973,-0.095234
51.501609,-0.097515
51.5005991,-0.0982595
51.500581,-0.097934
51.500841,-0.098764
51.501641,-0.100147
51.5057577,-0.1043359
51.5059534,-0.1038997
51.5064741,-0.1026173
51.5057131,-0.1046162
51.5036058,-0.1015051
51.5040373,-0.1046409
51.5035643,-0.102371
51.5045639,-0.1044587
51.5044196,-0.1029964
51.5036148,-0.1000804
51.5036994,-0.101584
51.5035541,-0.1028361
51.5049425,-0.1044124
51.5036768,-0.1040886
51.5047157,-0.1046162
51.5067785,-0.1124241
51.509288,-0.137927
51.5046894,-0.1232506
51.504837,-0.086416
51.517044,-0.137475
51.4974397,-0.089515
51.4973675,-0.0894257
51.4973071,-0.0895709
51.514045,-0.134183
51.4907514,-0.1062222
51.4868092,-0.1158493
51.4862611,-0.1222823
51.4936664,-0.1109388
51.4894446,-0.1150931
51.4928622,-0.1149598
51.4848375,-0.1106337
51.4904356,-0.1227603
51.4957118,-0.1110092
51.4889503,-0.1114194
51.4860293,-0.1243796
51.4908575,-0.1168796
51.4999058,-0.1141398
51.5050911,-0.0972906
51.5065948,-0.0997423
51.5122014,-0.0933292
51.5052939,-0.0974765
51.5060761,-0.1006497
51.5056298,-0.0999523
51.5049749,-0.0965448
51.5061944,-0.1016174
51.5055219,-0.0987987
51.5054171,-0.0981907
51.5049134,-0.0958741
51.5051698,-0.0977731
51.5055913,-0.0997542
51.5054827,-0.0984879
51.5066037,-0.0993033
51.505679,-0.1001359
51.5049514,-0.096352
51.5133794,-0.1210189
51.5048964,-0.081838
51.5033674,-0.0822035
51.5047796,-0.0822567
51.5059788,-0.0911556
51.4872246,-0.0977522
51.5163873,-0.1247182
51.5162515,-0.1260939
51.5163737,-0.1245903
51.5052512,-0.1311289
51.5071298,-0.1232153
51.5144248,-0.094838
51.5165596,-0.1226901
51.5040121,-0.0911252
51.5061454,-0.0917131
51.5051545,-0.0895469
51.5059419,-0.0917245
51.5125325,-0.1232543
51.511801,-0.1261789
51.5130046,-0.1235021
51.5120631,-0.1228637
51.5127696,-0.1234903
51.5109238,-0.1237113
51.5113602,-0.1226525
51.5112577,-0.1229441
51.511902,-0.1242155
51.5108399,-0.1238856
51.5116482,-0.1241165
51.5116215,-0.1241889
51.5171207,-0.1301158
51.5171712,-0.1305919
51.5170015,-0.1304354
51.513203,-0.087895
51.513987,-0.085556
51.51346,-0.086597
51.5115164,-0.1243954
51.5113148,-0.1257008
51.511612,-0.1247854
51.5112655,-0.1235253
51.5113054,-0.1233889
51.5113149,-0.1233652
51.5112048,-0.1236651
51.4959664,-0.1009576
51.4956236,-0.1410541
51.4961697,-0.1406404
51.5059559,-0.0873919
51.5054109,-0.0830579
51.5032063,-0.084567
51.5115766,-0.0817441
51.511263,-0.0830022
51.5117979,-0.0837838
51.5117838,-0.0910309
51.5131193,-0.0905801
51.5158296,-0.0838732
51.5124273,-0.1355257
51.4986001,-0.0962169
51.496749,-0.0939661
51.5151492,-0.1411728
51.5164498,-0.1242701
51.4947689,-0.101234
51.4934045,-0.101001
51.5171137,-0.0810806
51.5162508,-0.0817431
51.5053203,-0.0890576
51.4979662,-0.1350178
51.51713,-0.12568
51.498785,-0.102137
51.4989732,-0.101949
51.4988245,-0.1034431
51.4988846,-0.103067
51.4922071,-0.1334307
51.5095181,-0.1262772
51.486237,-0.123477
51.5039915,-0.0950865
51.51341,-0.125769
51.5139908,-0.1313587
51.5165421,-0.1303326
51.516477,-0.1301435
51.5168701,-0.1303848
51.5167766,-0.1302749
51.512151,-0.126949
51.5048572,-0.0826425
51.5058221,-0.0865621
51.4978444,-0.098376
51.4993006,-0.0967791
51.5047612,-0.0899297
51.5061353,-0.0882386
51.5000024,-0.0952415
51.5156492,-0.1322987
51.512763,-0.1271072
51.5151817,-0.1267706
51.5150874,-0.1267907
51.506945,-0.1433492
51.5072451,-0.1435351
51.508184,-0.1435054
51.5071863,-0.1455421
51.5122613,-0.138674
51.5116286,-0.1356917
51.5117846,-0.1081089
51.5146741,-0.1183354
51.5126952,-0.1142242
51.5144351,-0.1181984
51.5150259,-0.1121875
51.5092767,-0.1271622
51.5169886,-0.1227182
51.5159382,-0.1368041
51.4913,-0.1120363
51.515598,-0.1075598
51.5070059,-0.1178035
51.5106969,-0.1065984
51.4918987,-0.1220539
51.49166,-0.1214505
51.4915815,-0.1218626
51.4915462,-0.121178
51.5134834,-0.1300492
51.5161173,-0.1297225
51.5156237,-0.0898216
51.5135426,-0.0893776
51.5122001,-0.0951966
51.5129943,-0.1311279
51.5166418,-0.08747
51.5103327,-0.1212707
51.5113275,-0.1227391
51.4911918,-0.1376265
51.5035784,-0.1043993
51.5134802,-0.0994219
51.5145763,-0.0996723
51.5148457,-0.0995176
51.511048,-0.1221009
51.510822,-0.1440778
51.51088,-0.122153
51.5106296,-0.1214715
51.51095,-0.131007
51.5128539,-0.1435982
51.5106587,-0.1422425
51.4922369,-0.1016118
51.4923266,-0.1013021
51.4925614,-0.1007681
51.4925544,-0.1005411
51.492854,-0.1001146
51.4936419,-0.0995166
51.4983503,-0.1003449
51.5117102,-0.1299085
51.492823,-0.129089
51.5055756,-0.097626
51.505205,-0.099042
51.504972,-0.10013
51.5007447,-0.1083595
51.4982475,-0.1118157
51.4925569,-0.1104251
51.5006222,-0.0916808
51.5009855,-0.0919118
51.4906574,-0.0814385
51.4912051,-0.0817997
51.494768,-0.128754
51.5129329,-0.1394037
51.4989829,-0.1014589
51.4990499,-0.1004344
51.494038,-0.093969
51.4956309,-0.0969092
51.488682,-0.142146
51.490141,-0.142301
51.491262,-0.14051
51.4990344,-0.1124832
51.5010023,-0.1155935
51.502777,-0.082494
51.5165783,-0.1398575
51.5163701,-0.1388968
51.5161588,-0.1396204
51.5165069,-0.1385068
51.5162897,-0.1385298
51.5119699,-0.1220981
51.4972113,-0.1412386
51.4971529,-0.141064
51.4970389,-0.1411462
51.5017374,-0.1231427
51.5104801,-0.1378643
51.5105937,-0.1373278
51.5100995,-0.1391571
51.5102517,-0.1347915
51.5076233,-0.0964952
51.5106248,-0.1216448
51.4974583,-0.1293732
51.5053517,-0.0912854
51.5111684,-0.1271168
51.497229,-0.1009118
51.516206,-0.1446647
51.5161417,-0.1454733
51.5163628,-0.1432801
51.5166704,-0.1459846
51.5162523,-0.1436394
51.5162627,-0.1432361
51.5161762,-0.1437121
51.5161435,-0.145721
51.5163001,-0.1440537
51.5163183,-0.1440244
51.5162721,-0.1430025
51.5162845,-0.1429215
51.5162886,-0.1428456
51.5163035,-0.1427562
51.5159808,-0.1416109
51.5161091,-0.1407616
51.5161183,-0.1407081
51.5163846,-0.1431662
51.5166092,-0.1418341
51.5170221,-0.1417361
51.5168926,-0.1423071
51.5170244,-0.1417238
51.5169849,-0.1419195
51.5170487,-0.1423728
51.5161586,-0.1444865
51.5124577,-0.0879323
51.5126463,-0.0877446
51.5134614,-0.1337118
51.5125922,-0.1344514
51.4938477,-0.1292039
51.4925713,-0.1374647
51.4941632,-0.1366277
51.4926056,-0.1339477
51.4901646,-0.1312196
51.4899264,-0.1326058
51.4927624,-0.1332197
51.4895555,-0.131242
51.4927421,-0.1258158
51.4929286,-0.1254513
51.4917508,-0.1256999
51.4930265,-0.1262478
51.4917831,-0.1253504
51.4920125,-0.1281995
51.4947026,-0.1267473
51.4892379,-0.1277122
51.4891168,-0.1277837
51.4891618,-0.1280061
51.4889351,-0.1279822
51.4890561,-0.1280925
51.4889167,-0.1307509
51.4887263,-0.1315034
51.4884843,-0.1301964
51.4888791,-0.1306497
51.4884514,-0.13023
51.4887205,-0.130334
51.4888995,-0.1307009
51.4886468,-0.1300115
51.4889323,-0.1308777
51.4885926,-0.1302413
51.4887256,-0.1303786
51.4887026,-0.1302963
51.48842,-0.1302738
51.4889935,-0.1341114
51.4899025,-0.1331424
51.4889716,-0.1341378
51.4886715,-0.1344153
51.4890762,-0.1338014
51.4904917,-0.1348763
51.515296,-0.137364
51.4945433,-0.1409154
51.4943559,-0.1424834
51.495275,-0.1430633
51.4960976,-0.1422286
51.4940226,-0.1415293
51.495994,-0.1430328
51.494516,-0.1425743
51.4962253,-0.1423045
51.493904,-0.142103
51.4944431,-0.1408353
51.4937078,-0.1416731
51.4961575,-0.1422516
51.4975144,-0.0812442
51.5017819,-0.1241589
51.5012062,-0.1296991
51.5073188,-0.1284396
51.4996973,-0.1340095
51.4983966,-0.1275952
51.498814,-0.1286681
51.4979648,-0.1282328
51.5013862,-0.1111133
51.5011806,-0.1117582
51.5012639,-0.1115549
51.5019802,-0.1103507
51.5023349,-0.1102382
51.5072613,-0.110173
51.5146961,-0.0963005
51.5036556,-0.1137528
51.5125588,-0.1149062
51.5002682,-0.0927285
51.510859,-0.10046
51.5108717,-0.1051439
51.5125089,-0.1457275
51.5137503,-0.1351438
51.5138096,-0.1353566
51.5137208,-0.1355675
51.5134206,-0.1349302
51.5133543,-0.1345892
51.5130726,-0.1346136
51.513167,-0.1357463
51.5124278,-0.1343391
51.5134517,-0.1358794
51.5126598,-0.1343359
51.5125091,-0.1344163
51.4971365,-0.1383403
51.4969382,-0.1370212
51.4970454,-0.1390679
51.4970481,-0.1390401
51.4964198,-0.1421355
51.4972274,-0.1405532
51.4971392,-0.1383126
51.4973283,-0.1406278
51.4969966,-0.1371491
51.4983757,-0.1301866
51.4975212,-0.1349242
51.4974268,-0.1365232
51.497426,-0.1353304
51.4992617,-0.1302068
51.4985912,-0.1301694
51.4903701,-0.1272899
51.495406,-0.1290242
51.4955478,-0.1290467
51.5141577,-0.146226
51.5130937,-0.145657
51.4901474,-0.0990524
51.4896937,-0.0993021
51.5041908,-0.1030266
51.4840317,-0.0845641
51.4841197,-0.08464
51.5026572,-0.1082975
51.5027824,-0.1082105
51.4943726,-0.1280341
51.4946846,-0.1294963
51.5069927,-0.1277556
51.5072029,-0.1222232
51.5071338,-0.1222213
51.5162399,-0.1111266
51.5049528,-0.0861372
51.4939908,-0.1452942
51.5101467,-0.0859153
51.5171995,-0.0938066
51.513482,-0.0815815
51.5127688,-0.1392178
51.5128634,-0.1374854
51.5130553,-0.1375493
51.516626,-0.1398704
51.5158013,-0.1378822
51.5161345,-0.1402423
51.5162485,-0.1403652
51.5168243,-0.140166
51.5083685,-0.0971284
51.5144984,-0.12192
51.5159079,-0.1236878
51.5048414,-0.0864073
51.5031568,-0.0878477
51.5042638,-0.0872817
51.5126061,-0.1107108
51.5124817,-0.1119715
51.5040171,-0.1053445
51.5040121,-0.1046847
51.5035944,-0.1350987
51.4977775,-0.1243912
51.5075488,-0.1357038
51.5073352,-0.1346146
51.5068977,-0.1358994
51.5082506,-0.1240435
51.4946385,-0.1453309
51.4953797,-0.1450742
51.5124924,-0.1349642
51.5046995,-0.0871997
51.5050084,-0.0861763
51.5123351,-0.0814344
51.5126055,-0.0831885
51.4984566,-0.1056717
51.5159102,-0.1398664
51.4885135,-0.1303601
51.5150768,-0.1181399
51.5141092,-0.1395125
51.5127545,-0.145812
51.512422,-0.126488
51.5127695,-0.1264258
51.51318,-0.1398026
51.5135911,-0.1388838
51.512609,-0.138983
51.5082191,-0.1252324
51.5129364,-0.0856055
51.5130866,-0.0860401
51.5128427,-0.0858148
51.513,-0.0984049
51.5062,-0.105175
51.5065,-0.142865
51.5112,-0.128236
51.5112,-0.1281
51.516498,-0.118237
51.5159612,-0.1149233
51.4853549,-0.1342783
51.5031,-0.135763
51.5129,-0.0975037
51.5083,-0.12748
51.5163217,-0.139193
51.516347,-0.1390621
51.5158262,-0.1400857
51.5030658,-0.1121328
51.5030475,-0.1120899
51.5156671,-0.0908536
51.5116795,-0.0811097
51.4934892,-0.0987681
51.4946859,-0.1414863
51.4948073,-0.1417006
51.4955855,-0.1420354
51.5114914,-0.1281886
51.5103396,-0.1327244
51.509585,-0.1329604
51.5028223,-0.1104771
51.4944388,-0.1451074
51.5115043,-0.1307096
51.5146963,-0.1311858
51.510663,-0.123418
51.5094412,-0.1349702
51.5114534,-0.1263479
51.5107451,-0.1232123
51.510832,-0.123015
51.5063111,-0.1317927
51.5010686,-0.1196728
51.5159227,-0.1452201
51.5159616,-0.1449301
51.5137629,-0.1180949
51.5148986,-0.1202732
51.5143703,-0.1244687
51.5146445,-0.1248989
51.5146364,-0.1238492
51.5147109,-0.1218088
51.5147374,-0.1217718
51.5117794,-0.1195049
51.5134263,-0.1321782
51.507282,-0.125243
51.5085381,-0.1018732
51.5098825,-0.1310634
51.5092947,-0.1269615
51.5093078,-0.1269603
51.493403,-0.0998282
51.4931425,-0.100027
51.5051193,-0.1155432
51.5030668,-0.111492
51.515586,-0.1398582
51.5159334,-0.1394716
51.516105,-0.1395979
51.5162188,-0.1396521
51.515755,-0.12708
51.5157048,-0.1276269
51.5169011,-0.1260468
51.5079872,-0.1284028
51.5080981,-0.127693
51.5003631,-0.0848347
51.5059247,-0.0996621
51.507746,-0.0962476
51.5079364,-0.0961994
51.5065207,-0.0999759
51.5092344,-0.1328061
51.511575,-0.135612
51.5162536,-0.0985197
51.5116507,-0.0855462
51.4880209,-0.1208462
51.4881578,-0.120578
51.5119079,-0.0972999
51.5170694,-0.0870992
51.4981005,-0.1458793
51.5124717,-0.0939861
51.51047,-0.085779
51.5107852,-0.0855691
51.5108859,-0.0875486
51.5136268,-0.0838131
51.4969568,-0.1452243
51.5136907,-0.092389
51.5136986,-0.0915162
51.5137027,-0.091532
51.5138172,-0.0921911
51.5163243,-0.0940154
51.5171818,-0.0934503
51.5158093,-0.0943343
51.5152857,-0.0932938
51.5139381,-0.0938949
51.5143441,-0.0950172
51.5124128,-0.1336164
51.510383,-0.0833987
51.5102938,-0.0834471
51.5103011,-0.0846475
51.5096877,-0.0809414
51.509925,-0.0835457
51.5099532,-0.081935
51.5105889,-0.0848322
51.5106059,-0.0849155
51.5106059,-0.0849297
51.5163282,-0.0808141
51.5147586,-0.1075737
51.5170956,-0.1241534
51.5171166,-0.1241094
51.517146,-0.1235862
51.5171009,-0.1255551
51.513368,-0.1295513
51.5133798,-0.1295525
51.5147803,-0.1273423
51.5127756,-0.1336614
51.5073714,-0.1457414
51.5064519,-0.1430086
51.5070706,-0.1081175
51.5168397,-0.1429019
51.5104696,-0.0968157
51.5106099,-0.097041
51.5108772,-0.0947076
51.4965953,-0.0861615
51.5154118,-0.135174
51.5121967,-0.116127
51.5122048,-0.1161028
51.5125041,-0.1150182
51.5137746,-0.1106547
51.5137766,-0.1106427
51.5140248,-0.0907916
51.5145539,-0.090534
51.5146398,-0.0916993
51.5148292,-0.0912735
51.5157399,-0.0901786
51.512675,-0.0936346
51.5127175,-0.093631
51.5127567,-0.0930667
51.5127703,-0.093147
51.5127848,-0.0932273
51.5138893,-0.0935645
51.5140346,-0.0943604
51.5140873,-0.0938323
51.5140994,-0.0939102
51.5141173,-0.0939979
51.5141286,-0.0941029
51.5147221,-0.0899607
51.5147605,-0.0895505
51.5147321,-0.0900078
51.5165801,-0.088871
51.5170105,-0.0849051
51.5170248,-0.0850124
51.5092736,-0.0906616
51.5100046,-0.0880051
51.5112545,-0.0894309
51.5061103,-0.1146803
51.5054735,-0.1156504
51.5052253,-0.116179
51.5050525,-0.1159529
51.5048653,-0.1153947
51.5039656,-0.1138685
51.5038776,-0.1134714
51.5037891,-0.1130378
51.5149518,-0.1097174
51.5133489,-0.1124942
51.5132677,-0.112695
51.5102727,-0.1214279
51.5063283,-0.127288
51.5063381,-0.1272924
51.5069151,-0.1275843
51.4966122,-0.1431409
51.4966683,-0.143838
51.4966692,-0.1438576
51.4966791,-0.1440079
51.4966814,-0.1440217
51.4967399,-0.1412171
51.4967412,-0.1412011
51.4967139,-0.1444631
51.4967723,-0.1410002
51.4968306,-0.1452052
51.4968392,-0.1452204
51.4968935,-0.1398527
51.4968954,-0.1398373
51.4874464,-0.1055099
51.5055227,-0.0996908
51.5079602,-0.0948709
51.5135309,-0.1053049
51.5062612,-0.091277
51.4860399,-0.1238096
51.5168749,-0.092569
51.5169134,-0.0927382
51.5169501,-0.0928992
51.5170204,-0.0925745
51.5170471,-0.092691
51.5170742,-0.0928095
51.5169948,-0.0935717
51.5171393,-0.094835
51.50557,-0.1163361
51.5112255,-0.0929962
51.5091099,-0.0897444
51.5139422,-0.1325971
51.4983868,-0.1357967
51.4985987,-0.1339489
51.510124,-0.0903711
51.5143676,-0.0845351
51.5115238,-0.0870248
51.5091133,-0.0900178
51.5091363,-0.0900611
51.5090878,-0.0900468
51.5158403,-0.0837813
51.5147461,-0.0852849
51.4881452,-0.1445507
51.5129216,-0.1006996
51.4929988,-0.1463424
51.4930257,-0.1461086
51.4938086,-0.1461657
51.4938415,-0.1462788
51.4937839,-0.1460809
51.4858615,-0.1252432
51.5057699,-0.0898962
51.494094,-0.14637
51.4940865,-0.1463378
51.5152911,-0.1115921
51.5140659,-0.1111696
51.5167611,-0.1014328
51.5161276,-0.1013586
51.5156549,-0.0988768
51.5156605,-0.0990184
51.515664,-0.0991
51.5158098,-0.0993298
51.5164298,-0.0991146
51.5164521,-0.098444
51.4844483,-0.1102308
51.5050569,-0.0825694
51.5039617,-0.081239
51.515082,-0.0964727
51.5151415,-0.096469
51.488107,-0.098897
51.489707,-0.096998
51.4857,-0.093962
51.485246,-0.094137
51.484454,-0.09408
51.5166663,-0.1034785
51.5167463,-0.103728
51.5170726,-0.1072584
51.5171313,-0.1073528
51.516608,-0.1064042
51.5155554,-0.1062156
51.5155592,-0.1061511
51.5157671,-0.1060594
51.5164304,-0.1111345
51.516363,-0.1119405
51.5164048,-0.1117238
51.5164347,-0.1115305
51.516444,-0.111474
51.5168175,-0.1120695
51.5168512,-0.1119123
51.5168749,-0.1118052
51.516906,-0.1118813
51.5170207,-0.1108867
