PubName,Longitude,Latitude
"New Inn",-3.040483,50.7794266
"The Corner Cupboard",-1.9717618,51.9517534
"Plaisterers Arms",-1.9654356,51.9525982
"The Harvest Home",-1.9651845,51.9677351
"The George Inn",-1.2248433,51.7204887
"White Hart",-2.577161,51.5826791
"The White Swan",-2.9365731,53.2764731
"The Beehive",-2.5223034,53.5845248
"White Swan",-0.1045266,51.5153501
"The Wellington",-2.925402,53.3995876
"The Royal Arms",-2.9541608,53.4051381
"The Weighing Machine",-2.9545008,53.4054399
"The Black Horse",-2.376347,51.6605571
"The Berkeley Arms",-2.4491795,51.7388769
"Lammastide Inn",-2.4582131,51.7162788
"The Saint",-0.0997325,51.5150736
"The Garibaldi",-0.1750496,51.2339184
"Whitesmiths Arms",-2.2500445,51.8614917
"The Wheatsheaf",-3.0488737,53.2771528
"The Grapes",-2.8702018,53.3739999
"The Masons Arms",-1.5082115,53.3827876
"The Old Grindstone",-1.5054675,53.3809542
"Noah's Ark",-1.5066235,53.382689
"Kings Arms",0.6865114,52.6487041
"Red Lion",0.0955269,52.1803858
"Green Man",0.0951096,52.1800365
"Rupert Brooke",0.0935751,52.1811855
"Blue Ball Inn",0.0940465,52.1833304
"The Plough",0.0664265,52.2099165
"The Closed Shop",-1.4975069,53.3860592
"Cobden View",-1.5028713,53.3845202
"The Springvale",-1.4974803,53.3874053
"Thames Court",-0.4615821,51.3826421
"Marquess of Anglesey",-0.1211471,51.5127574
"The Plough",-1.7309887,55.1684567
"Dog and Crook",-1.3279116,50.9931061
"The Hallamshire House",-1.4971635,53.386104
"The Liberty Bounds",-0.0785077,51.5096824
"The Cheshire Cheese",-0.0779854,51.5113747
"Moss Trooper",-2.3345575,53.3993874
"St George",-0.1219388,51.5205198
"The Swan",-0.1227561,51.5210868
"Coach and Horses",-0.1083091,51.5154278
"White Tiger",-2.5496847,53.6013801
"Bridge Inn",-2.5433985,53.5991473
"The Blundell Arms",-2.5061609,53.5953042
"Bob's Smithy Inn",-2.4938314,53.5953788
"The Tempest Arms",-2.4832376,53.5929584
"Sportsman's Arms",-2.4833658,53.592604
"Doffcocker Inn",-2.4713821,53.5897378
"Brinsop Country Inn",-2.5551933,53.5740673
"The Navigation",-2.2687415,52.7808494
"The Royal Oak",-2.2582392,52.7813042
"Cartoonist",-0.1071645,51.5157954
"Melton Mowbray",-0.1100113,51.5178904
"The Castle",-0.110371,51.516754
"Shady Oak PH",-2.7004404,53.1376007
"McGlynn's",-0.1233084,51.5284488
"Duke of Wellington",-2.2376435,51.8521268
"New Victory",-2.2363627,51.8547168
"Golden Heart",-2.2358053,51.8550298
"Plough",-2.2343235,51.8570313
"One-eyed Jacks",-2.2371479,51.8606879
"Blenheim Inn",-2.2363423,51.8603223
"Victory",-2.2373914,51.8531505
"Cross Hands",-2.5371886,51.5911368
"The Chequers Inn",0.8324422,52.5360415
"Cowick Barton",-3.5468691,50.7092683
"Jolly Miller",-2.9168497,53.4270568
"The Black Lion Inn",-0.3512942,51.7544707
"The Blue Anchor",-0.3513245,51.7542828
"The Peahen",-0.3397195,51.7507535
"The Knot of Rope",-2.5259472,51.6066206
"Rathmore Club",0.1398253,52.188595
"The Hilltop",-3.1691853,53.3741534
"The Six Bells",-0.3542161,51.7537248
"The Rose & Crown",-0.3536559,51.7539842
"Lower Red Lion",-0.3464959,51.751726
"The White Horse",0.41121,51.8034603
"The Leather Bottle",0.4145033,51.8051516
"The Surrey Oaks",-0.2771132,51.1792299
"The Beehive",-0.2006886,51.2195674
"The Kings Arms",-1.2833285,51.8263429
"The Vines",-2.9780901,53.4056664
"The Famous Elephant",-2.8666415,53.3755275
"Marquis of Lansdowne",-0.0748749,51.5519233
"The Bull",-0.0198934,51.745921
"Clachaig Inn",-5.0566855,56.6644788
"The George III",-0.0154141,51.7521216
"The Kingsholme Inn",-2.2417654,51.8706684
"English Rose",-2.8533936,53.3742938
"The Bowl Inn",-2.5725975,51.554579
"The Lamb",-1.1057706,51.7034644
"The Plough",-1.0751763,51.7114526
"Cleveland Bay",-1.4020067,50.9782612
"The Viaduct",-0.3418479,51.5084457
"Robinhood",-2.2522072,51.855737
"Linden Tree",-2.253048,51.8548786
"The Avenue",-2.258002,51.8498227
"The Grapes",0.1107362,52.2150221
"Knights Templar",-0.1117428,51.5153316
"Ship Tavern",-0.1192378,51.5172525
"All Bar One",-0.1192746,51.5163499
"Cherry Tree",-2.593569,53.6017232
"Waggon and Horses",-2.6032449,53.6086435
"Ridgway Arms",-2.5976887,53.6174569
"The Millstone",-2.5753985,53.610741
"The Crown",-2.5539656,53.6020314
"The Greenwood Arms",-2.5332718,53.5893935
"Elephant And Castle",-2.5967862,53.6173038
"Yarrow Bridge",-2.61782,53.6397592
"Hop Pocket",-2.6217629,53.640421
"The Talbot",-2.6677147,53.6605583
"Traveller's Rest",-2.711983,53.6635557
"Parker's Arms",-2.6299863,53.6613507
"Queen Victoria",-0.9736907,52.1855485
"The Eykyn Arms",-0.9733021,52.1864146
"Gibbs Mew Red Lion",-1.0251846,52.1793527
"The George",-0.9804057,52.1616053
"Devonshire Arms",0.1390513,52.1989253
"Salisbury Arms",0.1354166,52.1983154
"Live & Let Live",0.1351376,52.1993737
"The Rock",0.1467045,52.1875591
"Britannia Inn",-3.0378187,54.4344707
"The New Inn",-2.2452282,51.8656201
"Red Lion",-1.0723489,51.5335237
"Black Lion",-1.0681687,51.5278628
"Blue Balls Inn",-3.7960424,51.2319809
"Hunters Inn",-3.9270736,51.2167611
"Red Lion",-2.2224914,51.9307335
"Haw Bridge Inn",-2.2276496,51.9488345
"Riverside",-2.2276612,51.9494029
"The Red Lion Inn",-1.1274166,52.7089562
"The Queens Arms",-0.1391781,51.4925356
"The Warwick",-0.1395955,51.4923918
"Ye Olde Talbot Inn",-3.0495879,53.0976927
"The Moorcock Inn",-2.3126617,54.3292856
"The Mariners",-2.8987829,53.3539698
"Dealers Arms",-2.9012144,53.3548035
"The Angel",-0.4277342,53.8417357
"Windmill Inn",-0.4318799,53.8415981
"Oddfellows Arms",-0.4251145,53.8408648
"The Monks' Walk",-0.4257829,53.8403861
"Pack Horse",-1.0047103,51.4981818
"Pack Saddle",-1.000468,51.4895325
"Four Horseshoes",-1.045558,51.5406972
"The Cherry Tree",-1.0160177,51.5511032
"The Coffee House",-2.8661754,53.3748142
"Gardeners Arms",-2.8775161,53.3759181
"Green's",-1.1879368,50.8992517
"King's Head",-1.1878504,50.8999788
"The Woodsman",-1.2542673,50.9719212
"The Alma",-1.2569452,50.9728994
"Mole Inn",-1.1807232,51.7021684
"The Bullfinch",-2.2106684,51.8876915
"Fox & Hounds",-0.9919357,52.0865601
"The Crazy Bear",-1.1300445,51.6805542
"Gunners PH",-2.8819566,53.2713899
"The Three Jolly Butchers",-0.123789,52.3342551
"The Lion",-2.6131044,51.4503028
"The Wakey Tavern",-1.4942694,53.6830185
"Longford Inn",-2.2398199,51.8808761
"Boat Inn",-2.2649037,51.9238765
"Rising Sun",-2.2872975,51.9092383
"Queens Arms",-2.2748013,51.9285732
"Royal Exchange",-2.2927824,51.922321
"The Six Chimneys",-1.4941944,53.6828759
"The Plough Inn",-1.2355658,52.776551
"The Waterloo",-1.5123794,53.6793428
"The White Hart",-1.5117433,53.6794573
"The Waggon",-1.5097996,53.6798806
"The Barristers",-1.4997149,53.6834214
"The Talbot and Falcon",-1.4987736,53.6839924
"The Gate",-1.4989158,53.6840594
"The Raven",-1.4972297,53.6833125
"The Strafford Arms",-1.4986549,53.6835003
"W F One",-1.4990463,53.6831783
"Viva",-1.5012731,53.6811901
"Bar Mex",-1.50116,53.6818628
"Greyhound",-2.4563444,51.8250424
"The Market Hotel",-0.2058157,51.2377816
"The Red Cross Inn",-0.2098391,51.2381379
"The Bull's Head",-0.2092382,51.2377027
"Wainwright's Inn",-3.0468293,54.4379537
"Seven Springs",-2.0491262,51.8509509
"Havana",-1.5007418,53.6816848
"Reflex",-1.5007619,53.6821524
"The White Lion of Mortimer",-0.1126397,51.5693773
"The Farmer's Boy",-0.084829,51.7552185
"Voodoo",-1.500435,53.6814064
"The Hub",-1.5005386,53.6816171
"Flares",-1.5004196,53.6825646
"Bolands Bar",-1.4973062,53.6840291
"Packhorse",-0.73915,51.7637532
"The Pot Oil",-1.5255348,53.6983209
"The Hollingbury",-0.1309774,50.8402706
"The Air Balloon",-2.0966289,51.8433047
"Royal George Hotel",-2.1098068,51.8281264
"Roo Bar",-2.6116778,51.4645446
"Shakespeare",-2.6064429,51.470348
"Blackboy Inn",-2.6138243,51.46892
"Bristol's Sports Bars",-2.5983876,51.4507916
"Mackenzies Café Bar",-2.5982525,51.4510752
"No. 1 The Harbourside",-2.5980046,51.4521854
"The Sandringham",-2.5033941,51.4990756
"Vegas",-1.4985978,53.6831107
"The Famous Lion",-2.1863424,53.0044493
"Golden Heart Inn",-2.0836636,51.8220016
"Waggon And Horses",0.864728,52.5575102
"Wing Half PH",-2.8872663,53.2670564
"Vittoria",-2.6084533,51.4621132
"The Wellington Arms",-2.242296,51.8617943
"Coffee House",-2.9155827,53.397392
"Jersey Lily",-2.6140934,51.4694548
"The Clyde Arms",-2.6091237,51.4688446
"The Globe",-2.2105771,53.0564165
"The Tavern",-2.210445,53.056945
"White Horse",-2.210647,53.05443
"The Clifton",-2.6180755,51.4540898
"Royal Oak",-2.6214173,51.4559689
"Sir John Oldcastle",-0.1058778,51.5197864
"Ye Olde Mitre",-0.1073887,51.518328
"The Punch Bowl",-1.9753535,54.8454364
"Friend at Hand",-0.1224717,51.5148694
"Black Bear",-2.1556106,51.996871
"Plough",-1.8728471,51.963133
"Crown & Cushion",-0.11398,51.4994244
"Shortlands Tavern",0.00341810000001,51.4053384
"The Railway",-0.0132994,51.3803052
"The Salutation",-2.4643251,51.6833739
"Boars Head Inn",-2.4630032,51.6918238
"Mariners Arms",-2.4621449,51.6914993
"Four Mile House",-2.2375441,51.8078362
"Railway Vue",0.1108439,52.2426773
"King William IV",0.1041496,52.2549151
"Rose & Crown (Everards)",0.1090942,52.2512848
"Swany's",-3.1789961,55.9348092
"The Old Bell",-3.1791054,55.9349785
"The Swan",-2.1638531,51.9421161
"Kings Head",-2.205394,51.829927
"Bunch of Grapes",-1.2116412,50.9550332
"The Crown",-1.2128774,50.9530809
"Stars",-0.8118772,51.8159778
"Old Kings Head",0.436608,51.6512958
"The Lillie Langtry",-0.1877624,51.5397949
"The Blue Bell",-2.1945669,52.0633253
"The Railway Inn",-2.1868662,52.0384497
"Brushmakers Arms",-2.137228,52.91888
"The Black Horse",-0.3445894,51.5475799
"The Ship",-2.3624685,51.790149
"Bell Inn",-2.3638209,51.7717756
"The Miner's Arms",-1.8270234,54.0739294
"Horseshoe",-2.3682926,51.7668572
"The Old Forge",-2.3250538,51.770149
"Whitminster Inn",-2.3248372,51.7703785
"Pilot",-2.2965684,51.8197033
"Prince of Wales",-2.2385506,51.8636063
"The Chequers",0.1932102,51.2695049
"Halfway House",0.1777792,51.2787561
"The Wheatsheaf",0.1288037,51.2010494
"3one7",-0.1826509,51.5500494
"The Green Man",-1.057298,52.0707556
"Golden Hind",-3.0327681,50.7468079
"The Goat",-0.1590039,51.3890417
"The Red Lion",-0.1575665,51.3784088
"The Marston Inn",-1.2184023,52.079074
"The Beech Tree",-2.2235963,53.3632431
"The Angel",-1.5079392,53.7479914
"The Star Inn",-1.5535287,53.7026389
"Salisbury",-0.0994776,51.5822666
"The Old Ale Emporium",-0.0989841,51.5780399
"The Beaconsfield",-0.0987516,51.5763738
"The Finsbury",-0.0964415,51.5719302
"The Woodman",-0.0732359,51.8307497
"Robin Hood & Little John",-0.0652215,51.8374685
"The Plough",-0.1004165,51.6832401
"The Corner Flag",-0.1219758,51.5672223
"The Bridge House",-0.0910519,51.7989222
"The Warren House",-0.0765073,51.805651
"The Old Barge",-0.0781327,51.7980568
"The Woolpack",-0.0801256,51.7969762
"The Old Cross Tavern",-0.0813031,51.797009
"The White Horse",-0.079925,51.7943854
"The Jungle Bar",-0.0744201,51.7970877
"The Duncombe Arms",-0.0763063,51.7971156
"The Snug",-0.0759002,51.7972705
"The Saracen's Head",-0.0679231,51.7984671
"The Stone House",-0.0779851,51.7969055
"The Wheatsheaf",0.2198221,52.2194198
"Black Horse",0.2781278,52.2395556
"Cabbage and Ribs",-3.1726651,55.96256
"Four In Hand",-3.1708116,55.9622826
"Travellers Rest",-1.3893971,50.8553448
"The Cottage",-1.3400007,50.8799775
"The Roll Call",-1.339983,50.8810799
"The Swan",-1.3627028,50.8957397
"Black Bull",-2.8627761,53.3834938
"White Swan",0.2257393,52.2228504
"The Bell",0.2581261,52.2232503
"The Griffin",-2.2171354,53.3724139
"Famous Trevor Arms",-2.2815644,53.4386099
"The Brockley Jack",-0.038393,51.453373
"The Pavilion",-0.2277461,51.5188482
"The Feathers",-0.1525287,51.2648887
"The Abbot",-0.1671486,51.2401598
"The Chequers",0.0229061,51.8216567
"The Saracen's Head",-0.0294345,51.8098519
"Forest Inn",-1.513379,50.8958635
"The Duke of York",-0.3385523,51.5088143
"The Islington",-0.1087008,51.5344323
"The Angelic",-0.1072883,51.5347892
"The Forest Home",-1.3913745,50.841969
"The Holly Bush",-0.1793164,51.5578722
"The New Brunswick",-0.1407882,51.5650108
"Whittington Stone",-0.1367005,51.566338
"Aces and Eights",-0.138419,51.5566572
"The Boston Arms",-0.1384439,51.5571014
"The Cheshire Cheese",-0.1132265,51.512377
"Sow and Pigs",-0.0322702,51.833407
"The Old Swan",-1.2915336,51.5271557
"Crown and Horns",-1.2908884,51.5268546
"The Anchor",-0.0290529,51.8396546
"The Feathers",-0.0278373,51.8402392
"The Load of Hay",-0.4768458,51.536192
"The St.James in Cowley",-0.4817896,51.5271597
"The Crown",-0.4813329,51.5305357
"The Swan and Bottle",-0.4848969,51.5507366
"The Crown and Treaty",-0.4839082,51.5499101
"The Orange Peel",-0.458572,51.5256936
"Victoria",-2.2384655,51.86835
"The White Hart",-1.2930284,51.7838369
"The Earl of Camden",-0.1445549,51.5378141
"The Good Mixer",-0.1446311,51.5393745
"The Oxford Arms",-0.1443341,51.5405479
"The Elephant's Head",-0.1439496,51.5406712
"Canalside Bar",-0.1458705,51.5411984
"The Panther",-0.1960181,51.2411441
"The Navigator",0.1228904,52.1403218
"The Waggon and Horses",-1.4955957,53.7255091
"The Castle",-1.4956129,53.7257265
"Dyke's End",0.295313,52.2714692
"The Redoubt",-1.5143388,53.6785375
"The Elephant and Castle",-1.5039241,53.6814557
"The Swan with Two Necks",-1.5068787,53.6808759
"The Smiths Arms",-1.5081627,53.680322
"The Bluebell Inn",-3.0700327,53.0906662
"Inn on the Green",-2.5819682,51.4945131
"The Unicorn",-0.1294102,51.5488426
"The Camden Eye",-0.1421979,51.539461
"Darlaston Arms",-2.1724015,52.9172949
"The White Lion",-0.0815865,51.8053329
"The Greyhound",-0.0811639,51.8086269
"The Robin Hood",-2.1436534,52.9020597
"The Jervis Bar",-2.1469132,52.9019807
"The Wheatsheaf",-1.2052785,52.2926515
"The Old Plough",-1.2102966,52.2909538
"Alma Tavern",-2.6147904,51.4624825
"The Pioneer",-2.4985524,51.4179099
"The Bucks Head",-0.1435412,51.5402304
"Lockside Lounge",-0.1466139,51.5410872
"Lloyd's No 1 (The Ice Wharf)",-0.1453769,51.5408816
"Lock 17",-0.14576,51.5412394
"The York House",-2.2337326,51.8683794
"The Englands Glory",-2.234188,51.8682985
"The Welsh Harp",-2.2379893,51.8675786
"The Chequers Inn",0.4185201,51.6262313
"Hampshire Bowman",-1.1785041,50.9623705
"Barleycorn Inn",-1.2121588,50.9532355
"The White Horse",-1.1385325,50.9596911
"The Bakers Arms",-1.13749,50.9622642
"The Hill",-2.6084016,51.464049
"The Beehive",-0.335877,51.7496255
"The Garibaldi",-0.3368146,51.748464
"White Hart Tap",-0.3364065,51.74889
"Hare and Hounds",-0.3367361,51.7478745
"The White Lion",-0.3372811,51.7481029
"Duke Of Marlborough",-0.3422531,51.7470666
"Bucks Head",-1.1294594,50.9772573
"The Famous Pint Pot",-2.2380178,51.8627849
"The Rest and Welcome",-0.0562033,51.8898541
"Barristers",-2.5729199,53.5863989
"The Plough",-1.1137785,51.8560769
"The Spinnaker",-1.2994141,50.8837305
"Royal Oak",-2.575012,53.7244605
"The Plume of Feathers",-0.1569426,51.8225793
"The Rose and Crown",-0.1564225,51.8173863
"Golden Bottle",-2.5681264,51.4894999
"The Gainsborough",-2.5627811,51.4908997
"The Cider Press",-2.591761,51.474347
"The Foresters",-2.5909922,51.4727399
"The Bishops",-2.5937354,51.4698015
"Wellington",-0.5237686,53.919992
"The Mall",-2.6216488,51.4563971
"The Portland Arms",-0.3476336,51.7541347
"The Spotted Bull",-0.3417904,51.7532546
"The Twelve Pins",-0.1047135,51.5648043
"The BlackStock",-0.1044526,51.5645268
"The World's End",-0.1082356,51.5669864
"Kensington Arms",-2.6032025,51.4672322
"Lloyds #1 V-Shed",-2.5987391,51.4497775
"Pitcher & Piano",-2.5986626,51.4499823
"Quinton House",-2.6093015,51.4570172
"The Teddy",-2.2095196,51.8755452
"The Rising Sun",0.4162663,51.6220536
"Nags Head",-2.9916249,53.0439754
"Mickey Lavins",-2.5993637,51.4530545
"Smoke & Mirrors",-2.5989283,51.4529108
"White Harte",-2.6029345,51.4554209
"The Bag O' Nails",-2.607647,51.4510547
"Baileys Court Inn",-2.5401888,51.525276
"Kingswood Arms",-0.2125085,51.2949328
"Chamberlayne Arms",-1.3528923,50.905158
"The Manor",-1.3738643,50.9007324
"The Queen's Arms",-0.180893,51.499252
"The Wagon at Hale",0.5553423,51.3629564
"Red Lion",0.2952122,52.25186
"Maid's Head",0.3034194,52.3116378
"Spike Islander",-1.3564266,50.902519
"Harvester",0.3039027,51.493984
"Hand & Trumpet",-2.3692146,53.023444
"Wellington Hotel",-2.8986394,53.3548163
"The Quadrant",-2.6191042,51.4549544
"Somerset House",-2.6195536,51.45469
"Bristol Fringe",-2.6208415,51.4544494
"White Lion Inn",-2.6251042,51.4532538
"Portcullis",-2.6237228,51.4528658
"The Albion",-2.6179193,51.4550207
"The Coronation Tap",-2.6227029,51.4552604
"The Three Brooks Pub",-2.5487576,51.5343105
"The New Mayflower",0.4275207,51.6264442
"Samuels Rest",-1.1987779,50.9167378
"Beauchamp Arms",-2.4371374,51.9781459
"The Full Pitcher",-2.433584,52.0293997
"The Black Bull Inn",-2.3211712,54.5096029
"The Kings Head",-2.4314654,54.4337596
"Cross Keys Inn",-2.5927704,54.4335047
"The Cats Whiskers",-2.8654732,53.3912238
"The Coronation",-2.6001809,51.4443333
"The Grenadier",-2.8494169,53.3675884
"The Exchange",-1.5011224,53.682084
"Bing Bada Boom",-1.5013248,53.6820501
"The Bedroom",-1.5015149,53.6820229
"Plough & Fleece",0.1844404,52.2379923
"The Drawbridge",-2.5981982,51.453255
"Shakespeare",-2.5970667,51.4496417
"Waterfront Pub",-2.5974076,51.4502059
"Clifton Wine Bar",-2.6138813,51.4561222
"The Nevill Public House",-0.1825764,50.8474986
"The Worpell",-0.0363869,51.8137125
"The Rose and Crown",-0.0388237,51.8150097
"The Rose & Crown",-0.3054951,51.7805367
"John Bunyan",-0.2763411,51.7995143
"Wicked Lady",-0.296236,51.8001849
"The Crooked Chimney",-0.2470698,51.7966764
"Jolly Sailor",-0.3321066,51.7585478
"The Rats Castle",-0.3102637,51.7517617
"King William IV",-0.32272,51.766324
"Cross Keys Inn",-1.9170726,53.3336443
"The Boot",-0.0642779,51.8752655
"The New Wheel",-1.5250592,53.6988494
"Cross Keys",-2.2174695,51.8657172
"Crown & Mitre",-1.9227069,53.3388485
"The Grouse Inn",-1.9508879,53.411221
"The Cock",-1.9846697,53.3260707
"Yorkshire Bridge",-1.6988808,53.3624507
"The Gardeners Rest",-1.4785704,53.3932573
"The Cliffe Tree Inn",-1.5088088,53.6858383
"Jodrell Arms (closed)",-1.9842866,53.3303374
"The White Hart",-1.9832521,53.3288743
"The King's Arms",-0.5576356,50.8534235
"The Eagle",-0.556283,50.8537514
"The Nightingdale",-1.137519,51.8917238
"Drum and Monkey",-1.9796728,53.32118
"White Horse",-1.9849873,53.322759
"The Railway",-1.9841202,53.3298075
"The Mint",-0.1900506,51.317541
"The Woolpack",-0.1956203,51.324351
"The Orchard Inn",-2.6094675,51.4474403
"Dog & Partridge",-1.7585731,53.0511929
"The Nut Tree Inn",-1.1499559,51.8361949
"The Two Brewers",-0.0843482,51.7993044
"The Back Dog",-1.2015764,50.926748
"The Chase Inn",-1.2027461,50.9423962
"The Slug and Lettuce",-0.1031148,51.536675
"Hoagy's",-1.5370937,53.7985228
"The Masonic",-2.8981888,53.3567245
"The Derby",-2.8975434,53.3558343
"Garston Home Guard Club",-2.89543,53.355988
"The Alexandra",-2.8936076,53.3533562
"The Hope and Anchor",-0.1034131,51.5432581
"The Hobgoblin",-0.1618918,51.5234108
"The Blue Boar",0.4186449,51.6268885
"The Trigger Pond",-1.1876015,51.9242449
"The Hunts Cross",-2.8550399,53.3597452
"Fleet Inn",-2.1409252,52.0274133
"Defford Arms",-2.1157668,52.0880052
"The Swan Hotel",-2.2158788,52.0642895
"Duke of York",-0.187061,51.681427
"The Gate",-0.2424157,51.6419852
"The Plough",-1.1306199,52.2122555
"The Railway",0.4192852,51.6280979
"The Crown",0.4194756,51.6280474
"The White Hart",-0.1679209,51.2977401
"Bellhouse",-2.2184809,53.4107971
"Beech Inn",-2.2819587,53.4388628
"Horse and Jockey",-2.2825493,53.4388085
"The Didsbury",-2.2308657,53.4103649
"Ye Olde Cock Inn",-2.231086,53.4106139
"Grants Arms",-2.3188231,53.6491876
"The Wendover",-2.3045696,53.4041289
"Rose & Crown (demolished)",-0.7342182,51.766834
"The Barley Mow",-0.210734,51.2261583
"The Globe",-2.5985295,51.4412858
"Cross Hands",-2.6139722,51.4287143
"The King's Head",-2.6295358,51.4213988
"The Yare",1.4387517,52.6190848
"The Ram",1.4283336,52.6252484
"The Camp",-0.3134928,51.7484938
"The Lupset",-1.5336866,53.6691701
"The Bakers Arms",-1.0105192,52.2097278
"The Narrow Boat",-1.0630364,52.224585
"Three Tuns",0.2388543,52.1167337
"Highfield Social Club",-1.1658553,51.9061938
"Plume of Feathers",-1.0785448,52.228521
"The Royal Oak",-3.0533538,53.2838675
"The Sow & Pigs",-1.0595244,51.9243079
"The Crown",-1.0357574,51.9312122
"The Romer Arms",-1.1556488,52.231284
"The Final Whistle",-1.1741825,51.9014429
"The Burn Bullock",-0.1685327,51.4009231
"The Angel",-0.1991336,51.2243202
"The Weavers",-0.8058506,51.8204335
"The Nightingale",-0.1580359,51.4500055
"The Goat Inn",-0.339044,51.7488356
"The Windmill",-0.1608521,51.4017392
"The Queens Head",-0.1652315,51.399294
"Brown Cow",-2.8619503,53.3830547
